"player","team","games","position","recTarg","recRec","recRec40s","recYds","recYds100Games","recTds","recTd40s","recDrops","catch","depth","ypt","ypr","rac","rzRecTarg","rzRecRec","rzRecTds","rzRecTargPct","rzRecRecPct","rzRecTdPct","ezRecTarg","ezRecTds","ezRecTargPct","ezRecRecPct","ezRecTdPct","rushCarries","rush40s","rushYds","rushYds100Games","rushTds","rushTd40s","ypc","yac","rushTa","tat","fumbles","rzRushCarries","rzRushTds","rzRushPct","rzRushTdPct","i5RushCarries","i5RushTds","i5RushPct","i5RushTdPct","patConversions","patAttempts","fantasyPts","ptsPerSnap","ptsPerTouch"
"Albert Wilson","KC","8","WR","25","16","1","260","0","0","0","2","64","10.32","10.4","16.25","7.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","42","0.19","2.63"
"Allen Hurns","JAX","16","WR","91","51","4","677","2","6","2","7","56","11.33","7.44","13.27","3.94","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","154.7","0.2","3.03"
"James Wright","CIN","11","WR","14","5","0","91","0","0","0","0","35.7","15.07","6.5","18.2","7","","","","","","","","","","","","3","0","30","0","0","0","10","7.33","2","0.67","0","","","","","","","","","0","0","17.1","0.09","2.14"
"Jeff Janis","GB","3","WR","2","2","0","16","0","0","0","0","100","7","8","8","1","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.6","0.24","1.8"
"Walter Powell","NYJ","3","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Robert Herron","TB","7","WR","11","6","0","58","0","1","0","2","54.5","9.45","5.27","9.67","4.33","","","","","","","","","","","","1","0","0","0","0","0","0","1","0","0","0","","","","","","","","","0","0","17.8","0.15","2.54"
"Ryan Grant","WAS","16","WR","14","7","0","68","0","0","0","1","50","11.71","4.86","9.71","3","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","13.8","0.08","1.97"
"Donte Moncrief","IND","16","WR","46","32","3","444","2","3","2","2","69.6","12.22","9.65","13.88","6.72","","","","","","","","","","","","4","0","17","0","0","0","4.25","1.75","0","0","0","","","","","","","","","0","0","96.1","0.23","2.67"
"Allen Robinson II","JAX","10","WR","76","48","2","548","0","2","1","1","63.2","11.33","7.21","11.42","3.21","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","1","114.8","0.22","2.39"
"Paul Richardson Jr.","SEA","15","WR","39","29","0","271","0","1","0","1","74.4","10.64","6.95","9.34","2.34","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","62.1","0.12","2.14"
"Kelvin Benjamin","CAR","16","WR","142","73","2","1008","3","9","1","11","51.4","14.94","7.1","13.81","2.42","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","1","227.8","0.25","3.12"
"Adam Thielen","MIN","15","WR","13","8","1","137","0","1","1","0","61.5","13.69","10.54","17.13","4.88","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","27.7","0.18","3.46"
"Russell Shepard","TB","14","WR","7","4","0","63","0","0","0","0","57.1","14.57","9","15.75","6.75","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","10.3","0.07","2.58"
"Rico Richardson","TEN","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Frankie Hammond","KC","16","WR","10","4","0","45","0","0","0","2","40","9.4","4.5","11.25","4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","8.5","0.03","2.13"
"Kenbrell Thompkins","OAK","14","WR","46","21","1","262","0","0","0","3","45.7","12.33","5.7","12.48","4.81","","","","","","","","","","","","2","0","5","0","0","0","2.5","2.5","0","0","0","","","","","","","","","0","0","47.7","0.12","2.07"
"Justin Brown","PIT","6","WR","20","12","0","94","0","0","0","2","60","8.9","4.7","7.83","2.58","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","21.4","0.08","1.78"
"Corey Fuller","DET","16","WR","30","14","1","202","0","1","0","1","46.7","16.3","6.73","14.43","1.86","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","40.2","0.1","2.87"
"Kenny Stills","NO","15","WR","80","63","6","931","2","3","2","4","78.8","12.61","11.64","14.78","3.02","","","","","","","","","","","","1","0","-2","0","0","0","-2","0","0","0","1","","","","","","","","","0","0","173.9","0.28","2.72"
"Quinton Patton","SF","4","WR","7","3","0","44","0","0","0","0","42.9","10.14","6.29","14.67","0","","","","","","","","","","","","1","0","20","0","0","0","20","5","0","0","1","","","","","","","","","0","0","9.4","0.11","2.35"
"Marquise Goodwin","BUF","10","WR","9","1","1","42","0","0","0","0","11.1","20.11","4.67","42","5","","","","","","","","","","","","3","0","8","0","0","0","2.67","0","0","0","1","","","","","","","","","0","0","6","0.07","1.5"
"Keenan Allen","SD","14","WR","112","77","0","783","3","4","0","4","68.8","8.83","6.99","10.17","4.04","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","179.3","0.21","2.33"
"Terrance Williams","DAL","16","WR","62","37","4","621","0","8","2","2","59.7","16.82","10.02","16.78","2.76","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","147.1","0.18","3.98"
"Justin Hunter","TEN","12","WR","66","28","2","498","0","3","2","7","42.4","16.35","7.55","17.79","6.64","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","95.8","0.16","3.42"
"Mike Brown","JAX","5","WR","15","7","0","88","0","0","0","3","46.7","10.6","5.87","12.57","2.57","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","15.8","0.15","2.26"
"Phil Bates","CLV","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Deonte Thompson","BUF","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Julian Talley","NYG","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"LaRon Byrd","CLV","0","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","",""
"Jermaine Kearse","SEA","15","WR","64","38","3","537","0","1","0","3","59.4","12.42","8.39","14.13","6","","","","","","","","","","","","2","0","15","0","0","0","7.5","5.5","1","0.5","0","","","","","","","","","0","1","99.2","0.12","2.48"
"Rod Streater","OAK","3","WR","13","9","0","84","0","1","0","1","69.2","9.38","6.46","9.33","3.22","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","23.4","0.26","2.6"
"Saalim Hakim","NYJ","5","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Chris Owusu","NYJ","7","WR","6","6","0","78","0","1","0","0","100","13.67","13","13","0","","","","","","","","","","","","1","0","23","0","1","0","23","5","1","1","0","","","","","","","","","0","0","28.1","0.24","4.01"
"Rishard Matthews","MIA","14","WR","21","12","0","138","0","2","0","2","57.1","12.38","6.57","11.5","3.92","","","","","","","","","","","","1","0","3","0","0","0","3","2","1","1","1","","","","","","","","","0","0","38.1","0.18","2.93"
"Tommy Streeter","JAX","2","WR","1","0","0","0","0","0","0","0","0","43","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Keshawn Martin","HST","16","WR","12","6","0","78","0","0","0","0","50","7.92","6.5","13","9.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","13.8","0.06","2.3"
"Travis Benjamin","CLV","16","WR","46","18","1","314","0","3","0","5","39.1","19.33","6.83","17.44","2.61","","","","","","","","","","","","3","0","11","0","0","0","3.67","4","1","0.33","0","","","","","","","","","0","0","68.5","0.18","3.26"
"T.Y. Hilton","IND","15","WR","123","82","6","1346","6","7","2","5","66.7","14.44","10.94","16.41","4.44","","","","","","","","","","","","2","0","20","0","0","0","10","0","0","0","3","","","","","","","","","0","1","260.6","0.31","3.1"
"DeVier Posey","HST","1","WR","1","1","0","30","0","0","0","0","100","27","30","30","3","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","4","0.06","4"
"Rueben Randle","NYG","16","WR","122","71","2","938","3","3","0","4","58.2","12.65","7.69","13.21","3.2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","182.8","0.19","2.57"
"Ryan Broyles","DET","5","WR","3","2","0","25","0","0","0","0","66.7","6.33","8.33","12.5","4.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","4.5","0.13","2.25"
"Alshon Jeffery","CHI","16","WR","135","85","3","1133","3","10","0","5","63","11.73","8.39","13.33","5.68","","","","","","","","","","","","6","0","33","0","0","0","5.5","4.83","1","0.17","1","","","","","","","","","0","0","261.6","0.27","2.87"
"Brian Quick","SL","7","WR","37","25","2","375","0","3","1","2","67.6","16.32","10.14","15","3","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","80.5","0.23","3.22"
"A.J. Jenkins","KC","9","WR","14","9","0","93","0","0","0","0","64.3","8.57","6.64","10.33","5.44","","","","","","","","","","","","2","0","-2","0","0","0","-1","0","0","0","1","","","","","","","","","0","0","18.1","0.07","1.65"
"Michael Floyd","ARZ","16","WR","93","47","6","844","3","6","2","5","50.5","18.69","9.08","17.96","2.38","","","","","","","","","","","","1","0","2","0","0","0","2","1","0","0","3","","","","","","","","","0","0","167.6","0.18","3.49"
"Jeff Maehl","PHI","8","WR","5","5","0","46","0","0","0","0","100","7","9.2","9.2","2.2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","9.6","0.12","1.92"
"Aldrick Robinson","WAS","5","WR","3","1","0","6","0","0","0","0","33.3","17","2","6","7","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.6","0.06","1.6"
"Dwayne Harris","DAL","16","WR","11","7","1","116","0","0","0","0","63.6","11","10.55","16.57","5.14","","","","","","","","","","","","4","0","7","0","0","0","1.75","2.5","2","0.5","0","","","","","","","","","0","0","19.3","0.12","1.75"
"Denarius Moore","OAK","8","WR","25","12","0","115","0","0","0","3","48","9.44","4.6","9.58","3.42","","","","","","","","","","","","1","0","1","0","0","0","1","1","0","0","0","","","","","","","","","0","0","23.6","0.1","1.82"
"Greg Salas","NYJ","10","WR","20","8","1","167","0","0","0","3","40","17.05","8.35","20.88","14.63","","","","","","","","","","","","1","0","20","0","1","0","20","3","0","0","0","","","","","","","","","0","0","32.7","0.15","3.63"
"Jerrel Jernigan","NYG","2","WR","9","6","0","40","0","0","0","1","66.7","8.78","4.44","6.67","1.5","","","","","","","","","","","","1","0","-2","0","0","0","-2","2","0","0","0","","","","","","","","","0","0","9.8","0.09","1.4"
"Vincent Brown","OAK","7","WR","20","12","0","118","0","0","0","0","60","10.3","5.9","9.83","3.83","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","23.8","0.18","1.98"
"Leonard Hankerson","WAS","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Austin Pettis","SL","5","WR","18","12","0","118","0","1","0","2","66.7","7.72","6.56","9.83","4.33","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","29.8","0.22","2.48"
"Greg Little","CIN","6","WR","12","6","0","69","0","0","0","1","50","8","5.75","11.5","5.17","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","12.9","0.09","2.15"
"Julio Jones","ATL","15","WR","156","104","3","1593","7","6","1","8","66.7","12.43","10.21","15.32","5.32","","","","","","","","","","","","1","0","1","0","0","0","1","0","0","0","2","","","","","","","","","0","0","299.4","0.34","2.85"
"A.J. Green","CIN","13","WR","109","69","3","1041","5","6","2","4","63.3","13.75","9.55","15.09","4.52","","","","","","","","","","","","2","0","7","0","0","0","3.5","0","0","0","3","","","","","","","","","0","0","209.8","0.32","2.95"
"Bryan Walters","SEA","13","WR","10","6","0","57","0","0","0","1","60","5.9","5.7","9.5","6.5","","","","","","","","","","","","1","0","-2","0","0","0","-2","0","0","0","0","","","","","","","","","0","0","11.5","0.11","1.64"
"Marlon Moore","CLV","3","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Antonio Brown","PIT","16","WR","178","129","4","1698","8","13","3","5","72.5","10.42","9.54","13.16","4.77","","","","","","","","","","","","4","0","13","0","0","0","3.25","5.5","3","0.75","1","","","","","","","","","0","1","378.1","0.35","2.84"
"Mike Williams","BUF","8","WR","17","8","1","142","0","1","1","2","47.1","15.82","8.35","17.75","4.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","28.2","0.15","3.52"
"Andre Roberts","WAS","16","WR","68","36","1","453","0","2","0","7","52.9","10.28","6.66","12.58","5.86","","","","","","","","","","","","2","0","21","0","0","0","10.5","6","2","1","1","","","","","","","","","0","0","95.4","0.13","2.51"
"Eric Decker","NYJ","15","WR","110","74","4","962","2","5","1","8","67.3","11.29","8.75","13","4.43","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","200.2","0.25","2.71"
"Damian Williams","SL","1","WR","1","1","0","14","0","0","0","0","100","12","14","14","2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2.4","2.4","2.4"
"Golden Tate","DET","16","WR","136","99","5","1331","5","4","2","6","72.8","7.93","9.79","13.44","7.16","","","","","","","","","","","","5","0","30","0","0","0","6","1.4","1","0.2","1","","","","","","","","","0","1","259.1","0.28","2.49"
"Demaryius Thomas","DEN","16","WR","178","111","6","1619","10","11","2","9","62.4","10.54","9.1","14.59","6.02","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","1","1","338.9","0.33","3.05"
"Kevin Ogletree","NYG","7","WR","9","5","0","50","0","0","0","0","55.6","12.78","5.56","10","3","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","10","0.11","2"
"Chris Williams","CHI","5","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","1","0","-8","0","0","0","-8","0","0","0","0","","","","","","","","","0","0","-0.8","-0.05","-0.8"
"Julian Edelman","NE","14","WR","124","92","3","971","1","4","1","11","74.2","7.58","7.83","10.55","4.73","","","","","","","","","","","","10","0","94","0","0","0","9.4","2.9","1","0.1","2","","","","","","","","","0","1","222.5","0.27","2.18"
"Mike Wallace","MIA","16","WR","108","67","2","862","1","10","0","4","62","14.57","7.98","12.87","3.67","","","","","","","","","","","","4","0","17","0","0","0","4.25","0.5","0","0","2","","","","","","","","","0","0","214.9","0.26","3.03"
"Kenny Britt","SL","16","WR","81","48","3","748","2","3","1","3","59.3","16.28","9.23","15.58","3.48","","","","","","","","","","","","2","0","14","0","0","0","7","2","0","0","0","","","","","","","","","0","0","142.2","0.18","2.84"
"Percy Harvin","NYJ","13","WR","76","51","2","483","2","1","0","3","67.1","7.67","6.36","9.47","5.12","","","","","","","","","","","","33","1","217","0","1","1","6.58","4.45","8","0.24","1","","","","","","","","","0","0","133","0.24","1.58"
"Jeremy Maclin","PHI","16","WR","140","85","7","1318","4","10","3","1","60.7","13.91","9.41","15.51","6.01","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","276.8","0.27","3.26"
"Darrius Heyward-Bey","PIT","14","WR","5","3","0","33","0","0","0","1","60","17.2","6.6","11","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","6.3","0.05","2.1"
"Danny Amendola","NE","16","WR","41","27","0","200","0","1","0","3","65.9","7.12","4.88","7.41","2.93","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","53","0.12","1.96"
"Steve Johnson","SF","13","WR","49","35","0","435","1","3","0","2","71.4","10.08","8.88","12.43","5.26","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","96.5","0.33","2.76"
"DeSean Jackson","WAS","15","WR","87","56","13","1169","6","6","5","4","64.4","15.08","13.44","20.88","8.5","","","","","","","","","","","","4","0","7","0","0","0","1.75","0.75","0","0","0","","","","","","","","","0","0","209.6","0.27","3.49"
"Jordy Nelson","GB","16","WR","146","98","8","1519","7","13","7","8","67.1","12.03","10.4","15.5","5.3","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","327.9","0.34","3.35"
"Donnie Avery","KC","6","WR","23","15","0","176","0","0","0","1","65.2","13.78","7.65","11.73","2.6","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","32.6","0.14","2.17"
"Robert Meachem","NO","11","WR","18","7","0","114","0","0","0","1","38.9","20.72","6.33","16.29","2.43","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","18.4","0.07","2.63"
"Miles Austin","CLV","12","WR","67","47","0","568","0","2","0","4","70.1","9.31","8.48","12.09","4.23","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","115.8","0.22","2.46"
"Brad Smith","PHI","12","WR","3","1","0","11","0","0","0","1","33.3","4","3.67","11","14","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2.1","0.03","2.1"
"Derek Hagan","TEN","16","WR","31","19","0","254","0","1","0","3","61.3","12.71","8.19","13.37","1.84","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","50.4","0.16","2.65"
"Greg Jennings","MIN","16","WR","88","59","0","742","0","6","0","5","67","11.38","8.43","12.58","3.54","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","169.2","0.19","2.87"
"Joshua Cribbs","IND","1","WR","1","1","0","8","0","0","0","0","100","7","8","8","1","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.8","0.45","1.8"
"Courtney Roby","ATL","1","WR","2","1","0","11","0","0","0","0","50","8.5","5.5","11","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2.1","0.12","2.1"
"Vincent Jackson","TB","16","WR","138","70","3","1002","3","2","0","7","50.7","15.04","7.26","14.31","2.27","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","182.2","0.2","2.6"
"Malcom Floyd","SD","16","WR","86","52","5","856","1","6","0","1","60.5","18.14","9.95","16.46","2.63","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","173.6","0.18","3.34"
"Brandon Lloyd","SF","14","WR","33","14","1","294","0","1","1","1","42.4","19.06","8.91","21","5.21","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","49.4","0.15","3.53"
"Andre Johnson","HST","15","WR","141","85","0","936","1","3","0","9","60.3","9.74","6.64","11.01","4.51","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","3","","","","","","","","","0","0","196.6","0.21","2.31"
"Steve Smith","BLT","16","WR","130","79","5","1068","4","6","3","8","60.8","11.28","8.22","13.52","4.75","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","2","","","","","","","","","0","0","221.8","0.27","2.81"
"Isaiah Crowell","CLV","15","RB","14","9","0","87","0","0","0","0","64.3","1.36","6.21","9.67","8.11","","","","","","","","","","","","148","0","607","0","8","0","4.1","1.87","9","0.06","3","","","","","","","","","0","0","126.4","0.33","0.81"
"Branden Oliver","SD","14","RB","44","36","1","271","0","1","0","0","81.8","-1.43","6.16","7.53","9.64","","","","","","","","","","","","159","1","581","2","3","0","3.65","2.24","22","0.14","0","","","","","","","","","0","0","145.2","0.39","0.74"
"Fitzgerald Toussaint","BLT","3","RB","6","3","0","27","0","0","0","0","50","0.33","4.5","9","10","","","","","","","","","","","","6","0","12","0","0","0","2","-0.17","0","0","0","","","","","","","","","0","0","6.9","0.29","0.77"
"Damien Williams","MIA","15","RB","25","21","0","187","0","1","0","2","84","3.16","7.48","8.9","7.24","","","","","","","","","","","","36","0","122","0","0","0","3.39","1.89","6","0.17","0","","","","","","","","","0","0","57.9","0.37","1.02"
"Orleans Darkwa","NYG","5","RB","5","5","0","48","0","0","0","0","100","1.6","9.6","9.6","8","","","","","","","","","","","","9","0","23","0","1","0","2.56","3","2","0.22","0","","","","","","","","","0","0","18.1","0.43","1.29"
"Zurlon Tipton","IND","2","RB","6","6","0","68","0","1","0","0","100","-0.67","11.33","11.33","12","","","","","","","","","","","","10","0","18","0","0","0","1.8","1.4","0","0","0","","","","","","","","","0","0","20.6","0.45","1.29"
"Ryan Hewitt","CIN","16","RB","14","10","0","86","0","0","0","1","71.4","4.43","6.14","8.6","6","","","","","","","","","","","","1","0","0","0","0","0","0","1","0","0","0","","","","","","","","","0","0","18.6","0.04","1.69"
"Josh Harris","PIT","3","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","9","0","16","0","0","0","1.78","1.44","0","0","0","","","","","","","","","0","0","1.6","0.08","0.18"
"Charcandrick West","KC","3","RB","1","0","0","0","0","0","0","0","0","4","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Senorise Perry","CHI","1","RB","1","1","0","-1","0","0","0","0","100","-2","-1","-1","1","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0.9","0.9","0.9"
"Antonio Andrews","TEN","3","RB","2","2","0","11","0","0","0","0","100","0.5","5.5","5.5","5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.1","0.26","1.55"
"Darrin Reaves","CAR","5","RB","8","5","0","31","0","0","0","0","62.5","-0.88","3.88","6.2","8.4","","","","","","","","","","","","31","0","78","0","0","0","2.52","1.52","4","0.13","0","","","","","","","","","0","0","15.9","0.1","0.44"
"Juwan Thompson","DEN","14","RB","6","4","0","25","0","0","0","1","66.7","1.5","4.17","6.25","5","","","","","","","","","","","","54","1","272","0","3","0","5.04","2.61","9","0.17","1","","","","","","","","","0","0","51.7","0.42","0.89"
"Trey Watts","SL","6","RB","4","3","0","18","0","0","0","0","75","2","4.5","6","5","","","","","","","","","","","","7","0","30","0","0","0","4.29","2.43","1","0.14","0","","","","","","","","","0","0","7.8","0.49","0.78"
"Silas Redd","WAS","8","RB","9","8","0","107","0","0","0","0","88.9","0","11.89","13.38","13","","","","","","","","","","","","16","0","75","0","1","0","4.69","1.63","1","0.06","1","","","","","","","","","0","0","32.2","0.6","1.34"
"Storm Johnson","JAX","6","RB","1","1","0","-4","0","0","0","0","100","-5","-4","-4","1","","","","","","","","","","","","29","0","86","0","2","0","2.97","1.76","1","0.03","0","","","","","","","","","0","0","21.2","0.34","0.71"
"Marion Grice","ARZ","7","RB","11","7","0","29","0","0","0","0","63.6","0.27","2.64","4.14","5.86","","","","","","","","","","","","15","0","41","0","1","0","2.73","2.27","3","0.2","0","","","","","","","","","0","0","20","0.21","0.91"
"Alfred Blue","HST","16","RB","18","15","0","113","0","1","0","1","83.3","2.11","6.28","7.53","5.2","","","","","","","","","","","","168","1","523","1","2","0","3.11","1.98","12","0.07","0","","","","","","","","","0","0","96.6","0.29","0.53"
"Lorenzo Taliaferro","BLT","12","RB","10","8","0","114","0","0","0","1","80","2","11.4","14.25","12.88","","","","","","","","","","","","68","0","292","0","4","0","4.29","2.43","12","0.18","1","","","","","","","","","0","1","72.6","0.53","0.96"
"James White","NE","3","RB","5","5","0","23","0","0","0","0","100","-0.4","4.6","4.6","5","","","","","","","","","","","","9","0","38","0","0","0","4.22","1.22","0","0","0","","","","","","","","","0","0","11.1","0.36","0.79"
"Ka'Deem Carey","CHI","13","RB","6","5","0","57","0","0","0","0","83.3","2.33","9.5","11.4","9.8","","","","","","","","","","","","36","0","158","0","0","0","4.39","2.44","5","0.14","0","","","","","","","","","0","0","26.5","0.27","0.65"
"Andre Williams","NYG","16","RB","28","18","0","130","0","0","0","2","64.3","-0.79","4.64","7.22","8.28","","","","","","","","","","","","216","2","720","2","7","1","3.33","2.13","27","0.13","1","","","","","","","","","0","0","145","0.28","0.62"
"Devonta Freeman","ATL","16","RB","34","30","0","225","0","1","0","1","88.2","1.91","6.62","7.5","5.83","","","","","","","","","","","","65","0","257","0","1","0","3.95","2.18","10","0.15","1","","","","","","","","","0","0","90.2","0.38","0.95"
"Dri Archer","PIT","12","RB","10","7","0","23","0","0","0","1","70","-0.6","2.3","3.29","4","","","","","","","","","","","","10","0","40","0","0","0","4","1.2","0","0","0","","","","","","","","","0","0","13.3","0.26","0.78"
"Jerick McKinnon","MIN","11","RB","37","27","0","135","0","0","0","4","73","-0.68","3.65","5","6.78","","","","","","","","","","","","113","1","538","2","0","0","4.76","2.62","14","0.12","0","","","","","","","","","0","0","94.3","0.28","0.67"
"Terrance West","CLV","14","RB","12","11","0","64","0","1","0","0","91.7","1.42","5.33","5.82","5","","","","","","","","","","","","171","0","673","1","4","0","3.94","2.22","25","0.15","2","","","","","","","","","0","0","114.7","0.28","0.63"
"Tre Mason","SL","12","RB","25","16","0","148","0","1","0","2","64","-0.8","5.92","9.25","10.13","","","","","","","","","","","","179","1","772","2","4","1","4.31","2.23","28","0.16","2","","","","","","","","","0","0","138","0.38","0.71"
"Charles Sims","TB","8","RB","24","19","0","190","0","0","0","2","79.2","0.5","7.92","10","9.95","","","","","","","","","","","","66","0","185","0","1","0","2.8","1.36","6","0.09","2","","","","","","","","","0","0","62.5","0.27","0.74"
"Carlos Hyde","SF","14","RB","16","12","0","68","0","0","0","1","75","0.13","4.25","5.67","5.75","","","","","","","","","","","","83","0","333","0","4","0","4.01","2.82","25","0.3","1","","","","","","","","","0","0","76.1","0.26","0.8"
"Jeremy Hill","CIN","16","RB","31","27","0","215","0","0","0","2","87.1","-0.32","6.94","7.96","8.11","","","","","","","","","","","","222","3","1124","5","9","2","5.06","2.8","28","0.13","5","","","","","","","","","0","0","214.9","0.43","0.86"
"Bishop Sankey","TEN","16","RB","22","18","0","133","0","0","0","0","81.8","-1.05","6.05","7.39","8.56","","","","","","","","","","","","152","0","575","0","2","0","3.78","2.51","29","0.19","2","","","","","","","","","0","0","100.8","0.28","0.59"
"Fozzy Whittaker","CAR","8","RB","6","5","0","60","0","1","0","0","83.3","-2.83","10","12","16.2","","","","","","","","","","","","32","0","145","0","1","0","4.53","2.19","5","0.16","0","","","","","","","","","0","0","37.5","0.45","1.01"
