"player","team","games","position","recTarg","recRec","recRec40s","recYds","recYds100Games","recTds","recTd40s","recDrops","catch","depth","ypt","ypr","rac","rzRecTarg","rzRecRec","rzRecTds","rzRecTargPct","rzRecRecPct","rzRecTdPct","ezRecTarg","ezRecTds","ezRecTargPct","ezRecRecPct","ezRecTdPct","rushCarries","rush40s","rushYds","rushYds100Games","rushTds","rushTd40s","ypc","yac","rushTa","tat","fumbles","rzRushCarries","rzRushTds","rzRushPct","rzRushTdPct","i5RushCarries","i5RushTds","i5RushPct","i5RushTdPct","patConversions","patAttempts","fantasyPts","ptsPerSnap","ptsPerTouch"
"John Ursua","SEA","3","WR","1","1","0","11","0","0","0","0","100","11","11","11","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2.1","0.19","2.1"
"Zach Pascal","IND","16","WR","69","41","0","607","2","5","0","2","59.4","12.43","8.8","14.8","5.71","","","","","","","","","","","","2","0","16","0","0","0","8","2.5","0","0","0","","","","","","","","","1","1","133.3","0.17","3.1"
"Kendrick Bourne","SF","16","WR","44","30","0","358","0","5","0","3","68.2","8.73","8.14","11.93","4.13","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","1","2","95.8","0.21","3.19"
"Austin Carr","NO","6","WR","4","1","0","9","0","0","0","0","25","10.25","2.25","9","4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.9","0.01","1.9"
"Ryan Switzer","PIT","7","WR","10","8","0","27","0","0","0","0","80","1.8","2.7","3.38","2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","10.7","0.13","1.34"
"Chris Godwin","TB","14","WR","114","86","3","1333","6","9","1","1","75.4","10.32","11.69","15.5","6.74","","","","","","","","","","","","1","0","8","0","0","0","8","12","1","1","0","","","","","","","","","1","1","274.1","0.29","3.15"
"JuJu Smith-Schuster","PIT","12","WR","68","42","2","552","1","3","1","6","61.8","9.76","8.12","13.14","5.74","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","1","115.2","0.2","2.74"
"Tevin Jones","PIT","5","WR","10","4","0","61","0","0","0","2","40","12.7","6.1","15.25","3","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","10.1","0.07","2.52"
"Geronimo Allison","GB","16","WR","54","34","0","287","0","2","0","5","63","8.44","5.31","8.44","3.68","","","","","","","","","","","","1","0","7","0","0","0","7","3","0","0","2","","","","","","","","","1","1","75.4","0.12","2.15"
"Kalif Raymond","TEN","8","WR","12","9","2","170","0","1","1","0","75","18.17","14.17","18.89","1.78","","","","","","","","","","","","1","0","-5","0","0","0","-5","0","0","0","1","","","","","","","","","0","0","31.5","0.33","3.15"
"Chester Rogers","IND","12","WR","27","16","0","179","0","2","0","4","59.3","9.22","6.63","11.19","4.38","","","","","","","","","","","","1","0","18","0","0","0","18","3","0","0","0","","","","","","","","","0","0","47.7","0.12","2.81"
"Marqui Christian","LA","3","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Tajae Sharpe","TEN","15","WR","35","25","1","329","0","4","0","0","71.4","14.97","9.4","13.16","2.4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","81.9","0.19","3.28"
"Pharoh Cooper","ARZ","13","WR","33","25","0","243","0","1","0","2","75.8","9.3","7.36","9.72","3.16","","","","","","","","","","","","1","0","2","0","0","0","2","1","0","0","0","","","","","","","","","0","0","55.5","0.24","2.13"
"Jamison Crowder","NYJ","16","WR","118","78","1","834","0","6","0","8","66.1","8.07","7.07","10.69","4.67","","","","","","","","","","","","1","0","4","0","0","0","4","10","1","1","0","","","","","","","","","0","0","197.8","0.25","2.5"
"Tyler Lockett","SEA","16","WR","108","82","3","1057","4","8","1","4","75.9","13.43","9.79","12.89","3.65","","","","","","","","","","","","4","0","-5","0","0","0","-1.25","0.5","0","0","1","","","","","","","","","0","0","235.2","0.24","2.73"
"Albert Wilson","MIA","13","WR","61","43","0","351","0","1","0","5","70.5","5.43","5.75","8.16","4.23","","","","","","","","","","","","5","0","45","0","0","0","9","2","1","0.2","1","","","","","","","","","0","0","88.6","0.2","1.85"
"Deon Lacey","MIA","3","WR","1","0","0","0","0","0","0","0","0","30","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Cole Beasley","BUF","15","WR","99","67","1","778","2","6","0","6","67.7","8.13","7.86","11.61","5.13","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","2","2","180.8","0.25","2.7"
"Jarius Wright","CAR","16","WR","56","28","0","296","0","0","0","7","50","10.8","5.29","10.57","3.18","","","","","","","","","","","","1","0","-7","0","0","0","-7","3","1","1","0","","","","","","","","","0","0","56.9","0.08","1.96"
"Dontrelle Inman","IND","7","WR","21","12","0","181","0","0","0","2","57.1","13.38","8.62","15.08","2.58","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","30.1","0.16","2.51"
"Randall Cobb","DAL","15","WR","79","55","2","828","2","3","0","9","69.6","10.22","10.48","15.05","6.07","","","","","","","","","","","","3","0","11","0","0","0","3.67","3.33","0","0","2","","","","","","","","","0","0","156.9","0.22","2.71"
"Golden Tate","NYG","11","WR","81","49","3","676","1","6","3","3","60.5","10.79","8.35","13.8","5.94","","","","","","","","","","","","1","0","16","0","0","0","16","4","0","0","1","","","","","","","","","0","1","154.2","0.25","3.08"
"Julian Edelman","NE","16","WR","147","100","1","1117","3","6","0","10","68","9.29","7.6","11.17","3.25","","","","","","","","","","","","8","0","27","0","0","0","3.38","1.38","0","0","3","","","","","","","","","1","1","250.4","0.25","2.32"
"Larry Fitzgerald","ARZ","16","WR","104","75","4","804","2","4","0","0","72.1","8.01","7.73","10.72","4.83","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","179.4","0.2","2.39"
"Gunner Olszewski","NE","5","WR","4","2","0","34","0","0","0","0","50","5.5","8.5","17","8.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","5.4","0.07","2.7"
"Tom Kennedy","DET","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Ashton Dulin","IND","11","WR","2","2","0","17","0","0","0","0","100","-3","8.5","8.5","11.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.7","0.04","1.85"
"Jason Moore","LAC","8","WR","5","2","0","43","0","0","0","0","40","23.6","8.6","21.5","3","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","6.3","0.08","3.15"
"Deonte Harris","NO","11","WR","6","6","0","24","0","0","0","0","100","-2.5","4","4","6.5","","","","","","","","","","","","4","0","31","0","0","0","7.75","1.75","0","0","0","","","","","","","","","0","0","11.5","0.17","1.15"
"Vyncint Smith","NYJ","13","WR","29","17","0","225","0","0","0","2","58.6","11.93","7.76","13.24","6.41","","","","","","","","","","","","3","0","52","0","1","0","17.33","2.33","1","0.33","0","","","","","","","","","0","0","50.7","0.16","2.54"
"Damion Willis","CIN","9","WR","16","9","0","82","0","0","0","2","56.3","11.75","5.13","9.11","1.78","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","17.2","0.09","1.91"
"Marquise Brown","BLT","14","WR","65","46","4","584","1","7","2","3","70.8","11.83","8.98","12.7","5.09","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","146.4","0.26","3.18"
"N'Keal Harry","NE","7","WR","23","12","0","105","0","2","0","2","52.2","9.96","4.57","8.75","3.75","","","","","","","","","","","","5","0","49","0","0","0","9.8","10.4","4","0.8","0","","","","","","","","","0","0","39.4","0.18","2.32"
"Auden Tate","CIN","12","WR","78","40","0","575","0","1","0","5","51.3","12.86","7.37","14.38","3.42","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","103.5","0.16","2.59"
"Damion Ratley","CLV","13","WR","22","12","1","200","0","1","1","0","54.5","14.27","9.09","16.67","4.17","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","38","0.15","3.17"
"Allen Lazard","GB","15","WR","51","35","1","477","1","3","0","3","68.6","14.24","9.35","13.63","4.03","","","","","","","","","","","","1","0","21","0","0","0","21","8","0","0","0","","","","","","","","","0","0","102.8","0.21","2.86"
"Dante Pettis","SF","11","WR","23","11","0","109","0","2","0","1","47.8","8.78","4.74","9.91","2.36","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","33.9","0.11","3.08"
"Stanley Morgan Jr.","CIN","10","WR","10","3","0","18","0","0","0","1","30","6.7","1.8","6","4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","4.8","0.03","1.6"
"Malik Turner","SEA","15","WR","21","15","0","245","0","1","0","3","71.4","12","11.67","16.33","7","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","45.5","0.19","3.03"
"Kelvin Harmon","WAS","16","WR","43","30","0","365","0","0","0","0","69.8","11.79","8.49","12.17","3.27","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","1","66.5","0.14","2.22"
"Cam Sims","WAS","6","WR","3","2","0","27","0","0","0","0","66.7","10.67","9","13.5","4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","4.7","0.08","2.35"
"Christian Blake","ATL","9","WR","23","11","0","91","0","0","0","0","47.8","8.17","3.96","8.27","2.18","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","1","20.1","0.06","1.83"
"Marquez Valdes-Scantling","GB","16","WR","54","26","5","452","1","2","2","2","48.1","16.8","8.37","17.38","5.96","","","","","","","","","","","","2","0","9","0","0","0","4.5","2.5","0","0","0","","","","","","","","","0","0","84.1","0.16","3"
"Christian Kirk","ARZ","13","WR","99","68","1","709","2","3","1","3","68.7","9.74","7.16","10.43","4.35","","","","","","","","","","","","10","0","93","0","0","0","9.3","3","2","0.2","0","","","","","","","","","1","1","166.2","0.21","2.13"
"River Cracraft","DEN","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Olamide Zaccheaus","ATL","10","WR","4","3","1","115","0","1","1","0","75","16.25","28.75","38.33","20.67","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","20.5","0.24","6.83"
"Lil'Jordan Humphrey","NO","5","WR","1","0","0","0","0","0","0","0","0","16","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Javon Wims","CHI","16","WR","38","18","0","186","0","1","0","3","47.4","11.87","4.89","10.33","2.61","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","42.6","0.09","2.37"
"Jalen Guyton","LAC","3","WR","2","0","0","0","0","0","0","0","0","36.5","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Diontae Johnson","PIT","16","WR","86","59","2","680","0","5","2","3","68.6","9.47","7.91","11.53","5.27","","","","","","","","","","","","4","0","41","0","0","0","10.25","7.75","2","0.5","4","","","","","","","","","0","0","161.1","0.25","2.56"
"Chris Lacy","DET","7","WR","10","3","1","60","0","0","0","1","30","14.7","6","20","3","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","9","0.07","3"
"Rico Gafford","OAK","4","WR","2","2","1","66","0","1","1","0","100","24.5","33","33","8.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","14.6","0.34","7.3"
"Richie James Jr.","SF","15","WR","10","6","2","165","0","1","0","1","60","12.3","16.5","27.5","17.33","","","","","","","","","","","","2","0","-1","0","0","0","-0.5","1","2","1","1","","","","","","","","","0","0","28.4","0.14","3.55"
"David Long Jr.","LA","1","WR","1","0","0","0","0","0","0","0","0","3","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"KhaDarel Hodge","CLV","10","WR","10","4","1","76","0","0","0","1","40","15.4","7.6","19","3.25","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","11.6","0.09","2.9"
"John Franklin III","TB","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","1","0","11","0","0","0","11","3","0","0","0","","","","","","","","","0","0","1.1","0.55","1.1"
"Fred Brown","DEN","11","WR","3","2","0","21","0","0","0","0","66.7","12","7","10.5","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","4.1","0.04","2.05"
"Gehrig Dieter","KC","2","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Tim Patrick","DEN","8","WR","30","16","0","218","0","0","0","1","53.3","10.7","7.27","13.63","2.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","37.8","0.13","2.36"
"Cyril Grayson","TB","2","WR","1","1","0","3","0","0","0","0","100","2","3","3","1","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.3","0.19","1.3"
"Bobo Wilson","TB","5","WR","11","3","0","35","0","0","0","0","27.3","14.18","3.18","11.67","0.67","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","6.5","0.07","2.17"
"Cody Hollister","TEN","3","WR","2","2","0","13","0","0","0","0","100","5.5","6.5","6.5","1","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.3","0.55","1.65"
"Andre Patton","LAC","12","WR","15","6","0","56","0","0","0","2","40","17","3.73","9.33","4.67","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","11.6","0.02","1.93"
"Isaiah Ford","MIA","8","WR","35","23","0","244","0","0","0","2","65.7","8.23","6.97","10.61","3.74","","","","","","","","","","","","1","0","11","0","0","0","11","21","1","1","0","","","","","","","","","0","0","48.5","0.22","2.02"
"David Moore","SEA","14","WR","34","17","1","301","0","2","1","1","50","15.32","8.85","17.71","7.59","","","","","","","","","","","","3","0","25","0","0","0","8.33","6","2","0.67","1","","","","","","","","","0","0","61.6","0.2","3.08"
"Jamal Agnew","DET","3","WR","2","1","0","-2","0","0","0","0","50","14","-1","-2","2","","","","","","","","","","","","1","0","9","0","0","0","9","2","0","0","0","","","","","","","","","0","0","1.7","0.11","0.85"
"Josh Malone","NYJ","2","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Mack Hollins","MIA","15","WR","22","10","0","125","0","0","0","2","45.5","14.64","5.68","12.5","3.7","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","22.5","0.05","2.25"
"Chad Williams","IND","1","WR","1","0","0","0","0","0","0","0","0","16","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Taywan Taylor","CLV","3","WR","1","0","0","0","0","0","0","0","0","31","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Curtis Samuel","CAR","16","WR","103","54","1","627","0","6","0","7","52.4","14.78","6.09","11.61","2.94","","","","","","","","","","","","19","0","130","0","1","0","6.84","2.79","4","0.21","0","","","","","","","","","0","1","171.7","0.18","2.35"
"Zay Jones","OAK","15","WR","43","27","0","216","0","0","0","0","62.8","11.3","5.02","8","2.89","","","","","","","","","","","","1","0","3","0","0","0","3","1","0","0","0","","","","","","","","","0","0","48.9","0.08","1.75"
"Corey Davis","TEN","15","WR","68","43","0","601","0","2","0","3","63.2","12.4","8.84","13.98","5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","115.1","0.16","2.68"
"Jaydon Mickens","TB","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Duke Williams","BUF","4","WR","19","12","1","166","1","1","0","3","63.2","11.32","8.74","13.83","4.08","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","34.6","0.2","2.88"
"Alex Erickson","CIN","16","WR","76","43","2","529","1","0","0","3","56.6","9.22","6.96","12.3","5.44","","","","","","","","","","","","5","0","33","0","0","0","6.6","4.2","3","0.6","1","","","","","","","","","0","0","99.2","0.16","2.07"
"Marcus Johnson","IND","8","WR","32","17","2","277","1","2","1","4","53.1","17.31","8.66","16.29","2.53","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","56.7","0.14","3.34"
"Jakeem Grant","MIA","10","WR","33","19","0","164","0","0","0","2","57.6","12.12","4.97","8.63","4.89","","","","","","","","","","","","4","0","5","0","1","0","1.25","0.75","1","0.25","0","","","","","","","","","0","0","41.9","0.19","1.82"
"Rashard Higgins","CLV","7","WR","10","4","0","55","0","1","0","1","40","12.8","5.5","13.75","2.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","15.5","0.09","3.88"
"Chris Moore","BLT","10","WR","5","3","0","21","0","0","0","0","60","13.2","4.2","7","3.67","","","","","","","","","","","","1","0","0","0","0","0","0","1","1","1","0","","","","","","","","","0","0","5.1","0.03","1.27"
"Sterling Shepard","NYG","10","WR","83","57","0","576","2","3","0","3","68.7","10.18","6.94","10.11","3.23","","","","","","","","","","","","6","0","72","0","0","0","12","0.67","0","0","0","","","","","","","","","1","1","139.8","0.23","2.22"
"Laquon Treadwell","MIN","13","WR","16","9","1","184","0","1","1","0","56.3","15.63","11.5","20.44","6.44","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","33.4","0.2","3.71"
"Jake Kumerow","GB","14","WR","20","12","1","219","0","1","0","1","60","14.6","10.95","18.25","7.58","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","39.9","0.12","3.32"
"DeAndre Carter","HST","10","WR","13","11","1","162","0","0","0","1","84.6","11.08","12.46","14.73","5.18","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","27.2","0.13","2.47"
"DeAndrew White","CAR","8","WR","8","4","0","51","0","0","0","0","50","16.75","6.38","12.75","6.75","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","9.1","0.15","2.27"
"Geremy Davis","LAC","6","WR","3","3","0","38","0","0","0","0","100","12","12.67","12.67","0.67","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","6.8","0.08","2.27"
"J.J. Nelson","OAK","2","WR","5","4","0","36","0","1","0","0","80","5.2","7.2","9","3.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","13.6","0.26","3.4"
"Chris Conley","JAX","16","WR","88","47","3","775","1","5","2","7","53.4","14.65","8.81","16.49","5.26","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","1","3","154.5","0.18","3.29"
"Devin Smith","DAL","4","WR","8","5","1","113","0","1","1","0","62.5","19.75","14.13","22.6","6.8","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","22.3","0.16","4.46"
"DeVante Parker","MIA","16","WR","119","72","7","1202","4","9","1","5","60.5","14.73","10.1","16.69","3.74","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","246.2","0.27","3.42"
"Amari Cooper","DAL","16","WR","116","79","6","1189","4","8","2","7","68.1","12.98","10.25","15.05","2.94","","","","","","","","","","","","1","0","6","0","0","0","6","2","0","0","0","","","","","","","","","0","0","246.5","0.29","3.08"
"Taylor Gabriel","CHI","9","WR","48","29","1","353","0","4","0","3","60.4","11.88","7.35","12.17","2.83","","","","","","","","","","","","3","0","20","0","0","0","6.67","2.67","1","0.33","0","","","","","","","","","0","1","90.3","0.2","2.82"
"Allen Hurns","MIA","14","WR","46","32","0","416","0","2","0","3","69.6","11.52","9.04","13","2.91","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","1","85.6","0.16","2.67"
"Bennie Fowler","NYG","8","WR","31","23","0","193","0","0","0","2","74.2","10.84","6.23","8.39","1.35","","","","","","","","","","","","1","0","20","0","0","0","20","23","1","1","0","","","","","","","","","1","1","44.3","0.13","1.85"
"Quincy Enunwa","NYJ","1","WR","3","1","0","-4","0","0","0","0","33.3","11.67","-1.33","-4","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","0.6","0.01","0.6"
"T.J. Jones","NYG","3","WR","4","3","0","38","0","1","0","0","75","10.75","9.5","12.67","6.67","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","12.8","0.27","4.27"
"Ryan Grant","GB","2","WR","9","4","0","14","0","0","0","1","44.4","3","1.56","3.5","1.75","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","5.4","0.06","1.35"
"Walt Aikens","MIA","3","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"John Brown","BUF","15","WR","114","72","3","1060","2","6","2","4","63.2","14.64","9.3","14.72","3.07","","","","","","","","","","","","2","0","7","0","0","0","3.5","1","0","0","0","","","","","","","","","0","0","214.7","0.24","2.9"
"Allen Robinson II","CHI","16","WR","153","98","1","1147","3","7","0","3","64.1","11.73","7.5","11.7","2.68","","","","","","","","","","","","1","0","2","0","0","0","2","1","0","0","0","","","","","","","","","0","0","254.9","0.25","2.57"
"Cody Latimer","NYG","15","WR","39","24","2","300","0","2","0","2","61.5","12.54","7.69","12.5","3.17","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","66","0.18","2.75"
"Paul Richardson Jr.","WAS","10","WR","41","28","0","245","0","2","0","2","68.3","10.07","5.98","8.75","1.75","","","","","","","","","","","","1","0","0","0","0","0","0","1","0","0","0","","","","","","","","","0","0","64.5","0.16","2.22"
"Jordan Matthews","SF","3","WR","13","4","0","33","0","0","0","1","30.8","17.46","2.54","8.25","1.25","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","7.3","0.05","1.82"
"Marqise Lee","JAX","6","WR","3","3","0","18","0","0","0","0","100","4.67","6","6","1.33","","","","","","","","","","","","1","0","1","0","0","0","1","6","0","0","0","","","","","","","","","0","0","4.9","0.04","1.23"
"Adam Thielen","MIN","10","WR","47","30","1","418","1","6","0","1","63.8","14.09","8.89","13.93","4","","","","","","","","","","","","4","0","6","0","1","0","1.5","3","1","0.25","0","","","","","","","","","0","0","114.4","0.26","3.36"
"Russell Shepard","NYG","3","WR","8","3","0","25","0","0","0","0","37.5","9.5","3.13","8.33","4.67","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","5.5","0.08","1.83"
"Jaron Brown","SEA","14","WR","28","16","1","220","0","2","0","2","57.1","9.54","7.86","13.75","3.75","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","50","0.13","3.13"
"Kenny Stills","HST","13","WR","53","40","2","561","1","4","0","2","75.5","10.85","10.58","14.03","3.58","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","120.1","0.2","3"
"Marquise Goodwin","SF","8","WR","21","12","0","186","0","1","0","4","57.1","13.14","8.86","15.5","3.17","","","","","","","","","","","","1","0","15","0","0","0","15","1","0","0","0","","","","","","","","","0","0","38.1","0.14","2.93"
"Robert Woods","LA","15","WR","129","90","1","1134","3","2","0","2","69.8","8.42","8.79","12.6","6.44","","","","","","","","","","","","17","0","115","0","1","0","6.76","3.12","1","0.06","0","","","","","","","","","0","0","232.9","0.24","2.18"
"Cordarrelle Patterson","CHI","16","WR","15","11","0","83","0","0","0","0","73.3","4.13","5.53","7.55","6.73","","","","","","","","","","","","17","1","103","0","0","0","6.06","2.53","3","0.18","0","","","","","","","","","0","0","29.6","0.15","1.06"
"Tavon Austin","DAL","14","WR","23","13","1","177","0","1","1","0","56.5","14.04","7.7","13.62","6.38","","","","","","","","","","","","6","0","47","0","1","0","7.83","2.33","1","0.17","1","","","","","","","","","0","0","47.4","0.16","2.49"
"Josh Gordon","SEA","11","WR","43","27","2","426","0","1","0","3","62.8","11.05","9.91","15.78","5.7","","","","","","","","","","","","1","0","1","0","0","0","1","1","0","0","0","","","","","","","","","0","0","75.7","0.16","2.7"
"Marvin Jones Jr.","DET","13","WR","90","62","1","779","2","9","0","3","68.9","13.74","8.66","12.56","1.81","","","","","","","","","","","","2","0","0","0","0","0","0","0.5","0","0","0","","","","","","","","","0","0","193.9","0.24","3.03"
"Travis Benjamin","LAC","5","WR","16","6","0","30","0","0","0","3","37.5","13.25","1.88","5","3","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","9","0.05","1.5"
"Dwayne Harris","OAK","2","WR","1","1","0","7","0","0","0","0","100","-1","7","7","8","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.7","0.34","1.7"
"Antonio Brown","NE","1","WR","8","4","0","56","0","1","0","0","50","12.5","7","14","1.5","","","","","","","","","","","","1","0","5","0","0","0","5","1","0","0","0","","","","","","","","","0","0","16.1","0.67","3.22"
"Emmanuel Sanders","SF","17","WR","96","66","3","869","3","5","1","1","68.8","11.14","9.05","13.17","3.64","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","1","1","182.9","0.22","2.77"
"Demaryius Thomas","NYJ","11","WR","55","36","1","433","0","1","0","5","65.5","10.24","7.87","12.03","4.89","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","85.3","0.19","2.37"
"Michael Crabtree","ARZ","2","WR","5","4","0","22","0","0","0","0","80","4.8","4.4","5.5","1.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","6.2","0.2","1.55"
"DeSean Jackson","PHI","3","WR","10","9","2","159","1","2","2","1","90","14.5","15.9","17.67","2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","36.9","0.57","4.1"
"Ted Ginn Jr.","NO","16","WR","53","30","2","421","1","2","0","4","56.6","16.43","7.94","14.03","1.6","","","","","","","","","","","","3","0","18","0","0","0","6","0.33","0","0","0","","","","","","","","","0","0","85.9","0.14","2.6"
"Craig Reynolds","WAS","0","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","",""
