"player","team","games","position","recTarg","recRec","recRec40s","recYds","recYds100Games","recTds","recTd40s","recDrops","catch","depth","ypt","ypr","rac","rzRecTarg","rzRecRec","rzRecTds","rzRecTargPct","rzRecRecPct","rzRecTdPct","ezRecTarg","ezRecTds","ezRecTargPct","ezRecRecPct","ezRecTdPct","rushCarries","rush40s","rushYds","rushYds100Games","rushTds","rushTd40s","ypc","yac","rushTa","tat","fumbles","rzRushCarries","rzRushTds","rzRushPct","rzRushTdPct","i5RushCarries","i5RushTds","i5RushPct","i5RushTdPct","patConversions","patAttempts","fantasyPts","ptsPerSnap","ptsPerTouch"
"Leonard Hankerson","WAS","16","WR","55","38","2","543","0","3","2","3","69.1","13.11","9.87","14.29","4.16","","","","","","","","","","","","2","0","5","0","0","0","2.5","5","3","1.5","0","","","","","","","","","0","0","110.8","0.19","2.77"
"Torrey Smith","BLT","16","WR","104","49","5","855","2","8","1","6","47.1","18.59","8.22","17.45","4.98","","","","","","","","","","","","3","0","9","0","0","0","3","2.67","0","0","0","","","","","","","","","0","0","183.4","0.2","3.53"
"Jonathan Baldwin","KC","15","WR","46","20","1","325","0","1","0","1","43.5","16.48","7.07","16.25","5.6","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","58.5","0.11","2.92"
"Julio Jones","ATL","16","WR","127","79","5","1198","4","10","3","7","62.2","12.63","9.43","15.16","6.22","","","","","","","","","","","","6","0","30","0","0","0","5","5.67","3","0.5","0","","","","","","","","","0","0","261.8","0.31","3.08"
"A.J. Green","CIN","16","WR","158","97","7","1350","5","11","3","10","61.4","14.04","8.54","13.92","4.51","","","","","","","","","","","","4","0","38","0","0","0","9.5","1.25","0","0","2","","","","","","","","","0","0","301.8","0.32","2.99"
"Danario Alexander","SD","10","WR","54","37","1","658","2","7","1","3","68.5","11.8","12.19","17.78","8.14","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","144.8","0.3","3.91"
"Seyi Ajirotutu","SD","3","WR","3","3","0","45","0","0","0","0","100","14","15","15","1","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","7.5","0.1","2.5"
"Victor Cruz","NYG","16","WR","137","86","3","1092","5","10","2","12","62.8","10.99","7.97","12.7","3.95","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","255.2","0.28","2.97"
"Kyle Williams","SF","11","WR","21","14","2","212","0","1","1","1","66.7","12.57","10.1","15.14","5.43","","","","","","","","","","","","4","0","21","0","0","0","5.25","2","1","0.25","1","","","","","","","","","0","0","43.3","0.18","2.41"
"David Reed","BLT","3","WR","6","5","0","66","0","0","0","0","83.3","10.33","11","13.2","4.6","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","11.6","0.14","2.32"
"Golden Tate","SEA","15","WR","65","45","5","688","1","7","1","2","69.2","14.02","10.58","15.29","6.13","","","","","","","","","","","","3","0","20","0","0","0","6.67","2","0","0","1","","","","","","","","","0","0","157.8","0.22","3.29"
"Demaryius Thomas","DEN","16","WR","138","94","5","1430","7","10","1","11","68.1","11.54","10.36","15.21","5.82","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","3","","","","","","","","","0","0","297","0.29","3.16"
"Kevin Ogletree","DAL","15","WR","55","32","2","436","1","4","1","3","58.2","13.91","7.93","13.63","2.81","","","","","","","","","","","","2","0","9","0","0","0","4.5","5","3","1.5","1","","","","","","","","","0","0","100.5","0.22","2.96"
"Brandon Gibson","SL","16","WR","75","51","0","691","1","5","0","5","68","13.24","9.21","13.55","2.18","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","150.1","0.2","2.94"
"Louis Murphy Jr.","CAR","16","WR","55","25","2","336","0","1","0","2","45.5","16.16","6.11","13.44","3.16","","","","","","","","","","","","1","0","3","0","0","0","3","2","0","0","1","","","","","","","","","0","0","64.9","0.1","2.5"
"Patrick Turner","NYJ","1","WR","4","0","0","0","0","0","0","1","0","6.75","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Brian Robiskie","DET","6","WR","6","4","0","44","0","1","0","1","66.7","9.83","7.33","11","2.75","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","14.4","0.14","3.6"
"Kenny Britt","TEN","14","WR","85","45","2","589","1","4","0","7","52.9","13","6.93","13.09","3.36","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","2","","","","","","","","","1","1","127.9","0.21","2.84"
"Hakeem Nicks","NYG","13","WR","96","53","2","692","1","3","0","2","55.2","12.5","7.21","13.06","3.94","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","140.2","0.21","2.65"
"Michael Crabtree","SF","16","WR","118","85","1","1105","4","9","1","7","72","7.6","9.36","13","6.39","","","","","","","","","","","","1","0","8","0","0","0","8","10","1","1","0","","","","","","","","","0","0","250.3","0.37","2.91"
"Steve Johnson","BUF","16","WR","144","79","2","1046","3","6","1","11","54.9","10.57","7.26","13.24","4.51","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","219.6","0.23","2.78"
"Pierre Garcon","WAS","10","WR","63","44","2","633","2","4","2","5","69.8","9.75","10.05","14.39","7.3","","","","","","","","","","","","2","0","9","0","0","0","4.5","3","0","0","0","","","","","","","","","0","0","132.2","0.33","2.87"
"Mario Manningham","SF","12","WR","55","42","1","449","0","1","0","1","76.4","9.24","8.16","10.69","4.48","","","","","","","","","","","","3","0","64","0","0","0","21.33","8.67","1","0.33","2","","","","","","","","","0","0","99.3","0.27","2.21"
"Earl Bennett","CHI","12","WR","47","29","1","375","1","2","1","1","61.7","7.81","7.98","12.93","7.28","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","78.5","0.19","2.71"
"Jerome Simpson","MIN","12","WR","48","26","0","274","0","0","0","4","54.2","12.02","5.71","10.54","2.42","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","2","","","","","","","","","0","0","53.4","0.12","2.05"
"Mason Crosby","GB","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Legedu Naanee","MIA","4","WR","5","1","0","19","0","0","0","0","20","13.4","3.8","19","1","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","2.9","0.02","2.9"
"Steve Breaston","KC","10","WR","14","7","0","74","0","0","0","3","50","12.36","5.29","10.57","0.71","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","14.4","0.06","2.06"
"James Jones","GB","16","WR","93","64","1","784","1","14","0","3","68.8","11.17","8.43","12.25","3.69","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","1","226.4","0.23","3.54"
"Robert Meachem","SD","15","WR","32","14","2","207","0","2","1","4","43.8","16.91","6.47","14.79","2.86","","","","","","","","","","","","1","0","-6","0","0","0","-6","0","1","1","0","","","","","","","","","0","0","46.1","0.12","3.07"
"Ted Ginn Jr.","SF","11","WR","2","2","0","1","0","0","0","0","100","-3","0.5","0.5","3.5","","","","","","","","","","","","1","0","7","0","0","0","7","0","0","0","0","","","","","","","","","0","0","2.8","0.04","0.93"
"Marques Colston","NO","16","WR","126","83","2","1154","3","10","0","8","65.9","11.94","9.16","13.9","3.7","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","3","","","","","","","","","0","0","258.4","0.31","3.11"
"Devin Aromashodu","MIN","15","WR","21","11","0","182","0","0","0","0","52.4","15.86","8.67","16.55","3.36","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","29.2","0.09","2.65"
"Derek Hagan","OAK","13","WR","34","20","0","259","0","0","0","1","58.8","12.94","7.62","12.95","3.8","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","45.9","0.19","2.29"
"Antonio Cromartie","NYJ","5","WR","2","1","0","-2","0","0","0","0","50","18","-1","-2","4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0.8","0.05","0.8"
"Joshua Cribbs","CLV","15","WR","10","7","0","63","0","0","0","1","70","3.5","6.3","9","6.14","","","","","","","","","","","","6","0","42","0","0","0","7","2.67","3","0.5","1","","","","","","","","","0","0","17.5","0.29","1.35"
"Vincent Jackson","TB","16","WR","137","72","6","1384","5","8","0","5","52.6","16.93","10.1","19.22","5.07","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","1","1","258.4","0.26","3.59"
"Terrance Copper","KC","13","WR","12","8","0","79","0","0","0","0","66.7","10.58","6.58","9.88","2.38","","","","","","","","","","","","1","0","1","0","0","0","1","2","0","0","0","","","","","","","","","0","0","16","0.11","1.78"
"Devery Henderson","NO","15","WR","44","22","3","316","1","1","1","5","50","16.2","7.18","14.36","3.64","","","","","","","","","","","","1","0","13","0","0","0","13","13","0","0","1","","","","","","","","","0","0","60.9","0.09","2.65"
"Larry Fitzgerald","ARZ","16","WR","148","71","0","798","2","4","0","5","48","10.89","5.39","11.24","3.9","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","174.8","0.17","2.46"
"Kassim Osgood","DET","4","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Kevin Walter","HST","16","WR","64","41","1","518","0","2","1","3","64.1","11.92","8.09","12.63","2.51","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","104.8","0.13","2.56"
"Brandon Lloyd","NE","16","WR","128","74","1","911","2","5","0","7","57.8","13.57","7.12","12.31","2.42","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","195.1","0.19","2.64"
"Deion Branch","NE","10","WR","28","16","0","145","0","0","0","1","57.1","10.32","5.18","9.06","3.06","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","30.5","0.06","1.91"
"Steve Smith","CAR","16","WR","127","73","3","1174","5","4","0","8","57.5","13.44","9.24","16.08","3.92","","","","","","","","","","","","3","0","27","0","0","0","9","8","0","0","1","","","","","","","","","0","0","217.1","0.24","2.86"
"Reggie Wayne","IND","16","WR","179","106","0","1355","3","5","0","10","59.2","11.05","7.57","12.78","3.58","","","","","","","","","","","","1","0","-5","0","0","0","-5","0","0","0","1","","","","","","","","","0","1","271","0.25","2.53"
"Plaxico Burress","PIT","4","WR","7","3","0","42","0","1","0","0","42.9","14.86","6","14","1.67","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","13.2","0.39","4.4"
"Josh Cooper","CLV","6","WR","16","8","0","106","0","0","0","1","50","7.63","6.63","13.25","6.38","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","18.6","0.22","2.33"
"Deonte Thompson","BLT","2","WR","6","5","0","51","0","0","0","0","83.3","7.33","8.5","10.2","4.8","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","10.1","0.12","2.02"
"Jarius Wright","MIN","7","WR","36","22","2","310","0","2","0","4","61.1","10.36","8.61","14.09","5.55","","","","","","","","","","","","2","0","11","0","0","0","5.5","6.5","1","0.5","0","","","","","","","","","0","0","66.1","0.32","2.75"
"Doug Baldwin","SEA","14","WR","46","29","2","366","0","3","0","5","63","12.2","7.96","12.62","2.69","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","83.6","0.19","2.88"
"Armon Binns","MIA","11","WR","40","24","1","277","0","1","1","2","60","8.8","6.92","11.54","5.04","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","57.7","0.15","2.4"
"Kealoha Pilares","CAR","7","WR","3","2","0","42","0","1","0","0","66.7","-3.33","14","21","25","","","","","","","","","","","","1","0","17","0","0","0","17","1","0","0","0","","","","","","","","","0","0","13.9","0.42","4.63"
"Andrew Hawkins","CIN","14","WR","74","51","2","533","0","4","2","3","68.9","5.97","7.2","10.45","6.86","","","","","","","","","","","","6","0","30","0","0","0","5","1","1","0.17","1","","","","","","","","","0","0","131.3","0.25","2.3"
"Preston Parker","TB","2","WR","2","0","0","0","0","0","0","0","0","3","0","0","0","","","","","","","","","","","","1","0","7","0","0","0","7","0","0","0","0","","","","","","","","","0","0","0.7","0.02","0.7"
"David Nelson","BUF","1","WR","5","2","0","31","0","0","0","0","40","7.6","6.2","15.5","5.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","5.1","0.18","2.55"
"Jordan Shipley","JAX","6","WR","33","23","0","244","0","1","0","2","69.7","9.88","7.39","10.61","1.87","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","53.4","0.21","2.32"
"Dexter McCluster","KC","16","WR","70","52","0","452","0","1","0","7","74.3","5.39","6.46","8.69","4.15","","","","","","","","","","","","12","0","70","0","0","0","5.83","1.33","0","0","1","","","","","","","","","0","0","110.2","0.19","1.72"
"Jordan Norwood","CLV","2","WR","18","13","0","137","0","0","0","1","72.2","9.06","7.61","10.54","5.31","","","","","","","","","","","","1","0","1","0","0","0","1","3","0","0","0","","","","","","","","","0","0","26.8","0.35","1.91"
"Sammie Stroughter","TB","1","WR","2","1","0","14","0","0","0","0","50","10.5","7","14","2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2.4","0.2","2.4"
"Austin Collie","IND","1","WR","1","1","0","6","0","0","0","0","100","3","6","6","3","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.6","0.11","1.6"
"Mike Thomas","DET","16","WR","37","18","0","108","0","1","0","5","48.6","6.32","2.92","6","1.72","","","","","","","","","","","","7","0","57","0","0","0","8.14","1.86","0","0","0","","","","","","","","","0","0","40.5","0.09","1.62"
"Harry Douglas","ATL","15","WR","56","38","0","395","0","1","0","2","67.9","8.93","7.05","10.39","3.97","","","","","","","","","","","","2","0","4","0","0","0","2","1.5","1","0.5","1","","","","","","","","","0","0","83.9","0.14","2.1"
"Micheal Spurlock","SD","12","WR","29","23","0","200","0","1","0","3","79.3","5.28","6.9","8.7","3.17","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","49","0.25","2.13"
"Jason Avant","PHI","14","WR","71","53","0","648","1","0","0","0","74.6","9.69","9.13","12.23","3.26","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","1","117.8","0.18","2.22"
"Greg Jennings","GB","8","WR","58","36","1","366","1","4","0","2","62.1","9.83","6.31","10.17","4.81","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","96.6","0.23","2.68"
"Ruvell Martin","BUF","9","WR","6","4","0","41","0","0","0","2","66.7","6.5","6.83","10.25","4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","8.1","0.07","2.02"
"Nate Burleson","DET","6","WR","41","27","0","240","0","2","0","2","65.9","7.49","5.85","8.89","3.26","","","","","","","","","","","","8","0","48","0","0","0","6","2.75","3","0.38","0","","","","","","","","","1","1","67.8","0.19","1.94"
"Brandon Stokley","DEN","15","WR","57","45","0","544","0","5","0","2","78.9","10.39","9.54","12.09","3.47","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","129.4","0.22","2.88"
"Jerrell Jackson","JAX","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Cole Beasley","DAL","9","WR","24","15","0","128","0","0","0","2","62.5","5.13","5.33","8.53","4.47","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","27.8","0.22","1.85"
"Jeremy Ross","GB","2","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Austin Pettis","SL","14","WR","46","30","0","261","0","4","0","1","65.2","9.83","5.67","8.7","2.93","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","80.1","0.21","2.67"
"Andre Roberts","ARZ","15","WR","107","64","2","759","2","5","1","10","59.8","9.97","7.09","11.86","3.67","","","","","","","","","","","","4","0","29","0","0","0","7.25","5","3","0.75","1","","","","","","","","","0","0","172.8","0.21","2.54"
"Danny Amendola","SL","11","WR","94","62","2","664","2","2","0","2","66","7.84","7.06","10.71","4.16","","","","","","","","","","","","2","0","8","0","0","0","4","10","1","0.5","2","","","","","","","","","1","1","141.2","0.28","2.21"
"Brad Smith","BUF","15","WR","20","14","0","152","0","2","0","0","70","8.8","7.6","10.86","3.79","","","","","","","","","","","","14","0","116","0","1","0","8.29","3.29","1","0.07","1","","","","","","","","","0","0","58.8","0.19","2.1"
"Roscoe Parrish","TB","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Mike Brown","JAX","2","WR","1","0","0","0","0","0","0","1","0","5","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"David Douglas","TB","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"LaRon Byrd","ARZ","3","WR","2","1","0","8","0","0","0","0","50","6.5","4","8","1","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.8","0.16","1.8"
"Rod Streater","OAK","16","WR","71","39","2","584","1","3","1","7","54.9","13.08","8.23","14.97","3.79","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","1","1","115.4","0.2","2.96"
"Kevin Elliott","BUF","9","WR","29","10","0","108","0","0","0","5","34.5","10.86","3.72","10.8","2.4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","20.8","0.09","2.08"
"Nathan Palmer","IND","3","WR","4","1","0","-4","0","0","0","0","25","10","-1","-4","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0.6","0.04","0.6"
"Chris Owusu","TB","5","WR","3","1","0","24","0","0","0","0","33.3","13.33","8","24","11","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.4","0.14","3.4"
"Jordan White","NYJ","3","WR","3","1","0","13","0","0","0","0","33.3","19.67","4.33","13","3","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2.3","0.07","2.3"
"LaVon Brazill","IND","14","WR","24","11","1","186","0","1","1","2","45.8","18.13","7.75","16.91","6.73","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","35.6","0.17","3.24"
"Marvin McNutt","PHI","4","WR","2","0","0","0","0","0","0","0","0","28.5","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Juron Criner","OAK","12","WR","29","16","0","151","0","1","0","1","55.2","7.76","5.21","9.44","5.25","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","1","37.1","0.23","2.32"
"Marvin Jones Jr.","CIN","10","WR","31","18","0","201","0","1","0","2","58.1","12.68","6.48","11.17","1.56","","","","","","","","","","","","3","0","47","0","0","0","15.67","3.33","0","0","0","","","","","","","","","0","0","48.8","0.14","2.32"
"Keshawn Martin","HST","15","WR","26","10","0","85","0","1","0","5","38.5","7.04","3.27","8.5","4","","","","","","","","","","","","4","0","53","0","0","0","13.25","0.5","1","0.25","0","","","","","","","","","0","0","29.8","0.11","2.13"
"Joe Adams","CAR","5","WR","1","1","0","7","0","0","0","0","100","-2","7","7","9","","","","","","","","","","","","3","0","13","0","0","0","4.33","1.67","1","0.33","0","","","","","","","","","0","0","3","0.14","0.75"
"Chris Givens","SL","15","WR","77","42","5","698","1","3","2","5","54.5","15.49","9.06","16.62","6.81","","","","","","","","","","","","3","0","12","0","0","0","4","4.33","1","0.33","0","","","","","","","","","1","1","131","0.21","2.91"
"T.Y. Hilton","IND","15","WR","88","50","5","861","5","7","4","10","56.8","12.33","9.78","17.22","7.72","","","","","","","","","","","","5","0","29","0","0","0","5.8","3","1","0.2","0","","","","","","","","","0","0","181","0.27","3.29"
"Mohamed Sanu","CIN","9","WR","24","16","0","154","0","4","0","0","66.7","6.88","6.42","9.63","4.94","","","","","","","","","","","","5","0","15","0","0","0","3","2","0","0","0","","","","","","","","","0","0","56.9","0.28","2.71"
"T.J. Graham","BUF","15","WR","58","31","2","322","0","1","0","7","53.4","11.98","5.55","10.39","5.9","","","","","","","","","","","","1","0","5","0","0","0","5","1","0","0","0","","","","","","","","","0","0","69.7","0.1","2.18"
"Rueben Randle","NYG","14","WR","32","19","2","298","0","3","0","1","59.4","12.78","9.31","15.68","3.84","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","66.8","0.27","3.52"
"Stephen Hill","NYJ","11","WR","46","21","0","252","0","3","0","6","45.7","14.3","5.48","12","1.81","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","64.2","0.16","3.06"
