"player","team","games","position","recTarg","recRec","recRec40s","recYds","recYds100Games","recTds","recTd40s","recDrops","catch","depth","ypt","ypr","rac","rzRecTarg","rzRecRec","rzRecTds","rzRecTargPct","rzRecRecPct","rzRecTdPct","ezRecTarg","ezRecTds","ezRecTargPct","ezRecRecPct","ezRecTdPct","rushCarries","rush40s","rushYds","rushYds100Games","rushTds","rushTd40s","ypc","yac","rushTa","tat","fumbles","rzRushCarries","rzRushTds","rzRushPct","rzRushTdPct","i5RushCarries","i5RushTds","i5RushPct","i5RushTdPct","patConversions","patAttempts","fantasyPts","ptsPerSnap","ptsPerTouch"
"Devin Hester","BLT","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Johnny Holton","OAK","12","WR","3","2","0","34","0","0","0","0","66.7","14","11.33","17","5.5","","","","","","","","","","","","6","0","43","0","0","0","7.17","2","1","0.17","1","","","","","","","","","0","0","9.7","0.19","1.21"
"Bryce Treggs","PHI","9","WR","12","3","1","80","0","0","0","0","25","28.5","6.67","26.67","5.33","","","","","","","","","","","","2","0","7","0","0","0","3.5","1","0","0","0","","","","","","","","","0","0","11.7","0.09","2.34"
"Tommylee Lewis","NO","11","WR","9","7","0","76","0","0","0","1","77.8","7.89","8.44","10.86","3.57","","","","","","","","","","","","3","0","11","0","0","0","3.67","0.67","0","0","0","","","","","","","","","0","0","15.7","0.27","1.57"
"Rashawn Scott","MIA","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Geronimo Allison","GB","10","WR","20","12","0","202","0","2","0","0","60","14.45","10.1","16.83","4.25","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","44.2","0.24","3.68"
"Paul Turner","PHI","4","WR","13","9","1","126","0","0","0","1","69.2","9.15","9.69","14","6","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","21.6","0.14","2.4"
"Kalif Raymond","DEN","2","WR","2","0","0","0","0","0","0","1","0","32.5","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Chester Rogers","IND","13","WR","31","19","0","273","0","0","0","1","61.3","12.42","8.81","14.37","2.32","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","46.3","0.11","2.44"
"Charone Peake","NYJ","13","WR","33","19","0","186","0","0","0","2","57.6","9.55","5.64","9.79","3.84","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","37.6","0.12","1.98"
"De'Marcus Ayers","PIT","2","WR","12","6","0","53","0","1","0","1","50","10.25","4.42","8.83","5.17","","","","","","","","","","","","2","0","-12","0","0","0","-6","-1","0","0","0","","","","","","","","","0","0","16.1","0.2","2.01"
"Aaron Burbridge","SF","15","WR","14","7","0","88","0","0","0","1","50","9.36","6.29","12.57","6","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","15.8","0.07","2.26"
"Mike Thomas","LA","14","WR","9","3","0","37","0","0","0","2","33.3","13.56","4.11","12.33","4.33","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","6.7","0.06","2.23"
"Cody Core","CIN","8","WR","26","17","1","200","0","0","0","1","65.4","7.54","7.69","11.76","6.94","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","37","0.14","2.18"
"Trevor Davis","GB","9","WR","6","3","0","24","0","1","0","2","50","7.67","4","8","3","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","11.4","0.13","3.8"
"Jordan Payton","CLV","4","WR","2","1","0","3","0","0","0","0","50","14","1.5","3","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.3","0.04","1.3"
"Tajae Sharpe","TEN","16","WR","77","41","0","522","0","2","0","2","53.2","13.4","6.78","12.73","2.15","","","","","","","","","","","","1","0","1","0","0","0","1","2","1","1","0","","","","","","","","","0","0","105.3","0.13","2.51"
"Demarcus Robinson","KC","3","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Ricardo Louis","CLV","16","WR","32","18","1","205","0","0","0","3","56.3","10.75","6.41","11.39","5.17","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","1","38.5","0.12","2.14"
"Malcolm Mitchell","NE","14","WR","45","32","1","401","0","4","1","4","71.1","10.56","8.91","12.53","5.06","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","96.1","0.18","3"
"Chris Moore","BLT","14","WR","16","7","0","46","0","0","0","2","43.8","8.94","2.88","6.57","2.43","","","","","","","","","","","","3","0","19","0","0","0","6.33","2","1","0.33","0","","","","","","","","","0","0","13.5","0.08","1.35"
"Leonte Carroo","MIA","10","WR","6","3","0","29","0","1","0","0","50","18.17","4.83","9.67","4.67","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","11.9","0.1","3.97"
"Will Fuller V","HST","14","WR","87","47","1","635","2","2","0","6","54","15.82","7.3","13.51","4.79","","","","","","","","","","","","1","0","-3","0","0","0","-3","3","0","0","0","","","","","","","","","0","0","122.2","0.15","2.55"
"Kasen Williams","SEA","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Tyrell Williams","SD","16","WR","111","69","6","1059","3","7","3","9","62.2","12.15","9.54","15.35","6.51","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","216.9","0.24","3.14"
"Damiere Byrd","CAR","1","WR","1","1","0","16","0","0","0","0","100","12","16","16","4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2.6","0.24","2.6"
"Christopher Harper","SF","9","WR","18","13","0","133","0","0","0","1","72.2","6.44","7.39","10.23","4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","26.3","0.11","2.02"
"Shane Wynn","JAX","5","WR","2","1","0","19","0","0","0","0","50","10","9.5","19","12","","","","","","","","","","","","2","0","5","0","0","0","2.5","0","0","0","0","","","","","","","","","0","0","3.4","0.11","1.13"
"Keith Mumphery","HST","10","WR","12","10","0","69","0","0","0","0","83.3","5.08","5.75","6.9","2.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","16.9","0.06","1.69"
"J.J. Nelson","ARZ","15","WR","67","34","4","568","1","6","2","6","50.7","17.66","8.48","16.71","5.09","","","","","","","","","","","","4","1","83","0","1","1","20.75","3.25","2","0.5","1","","","","","","","","","0","0","141.1","0.3","3.71"
"Stefon Diggs","MIN","13","WR","109","84","3","903","3","3","0","4","77.1","8.69","8.28","10.75","3.69","","","","","","","","","","","","3","0","10","0","0","0","3.33","1","1","0.33","0","","","","","","","","","0","0","193.3","0.28","2.22"
"Jamison Crowder","WAS","16","WR","92","67","3","847","3","7","2","3","72.8","8.16","9.21","12.64","5.72","","","","","","","","","","","","2","0","-2","0","0","0","-1","1.5","0","0","2","","","","","","","","","0","0","193.5","0.25","2.8"
"Chris Conley","KC","16","WR","65","44","0","530","0","0","0","3","67.7","10.32","8.15","12.05","3.59","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","97","0.12","2.2"
"Dorial Green-Beckham","PHI","15","WR","67","36","0","392","0","2","0","6","53.7","10.19","5.85","10.89","4.08","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","87.2","0.14","2.42"
"Breshad Perriman","BLT","16","WR","64","33","3","499","0","3","1","5","51.6","14.34","7.8","15.12","5.27","","","","","","","","","","","","1","0","2","0","0","0","2","2","0","0","0","","","","","","","","","0","0","101.1","0.21","2.97"
"DeVante Parker","MIA","15","WR","82","56","4","744","2","4","1","1","68.3","12.04","9.07","13.29","4.36","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","154.4","0.21","2.76"
"Kevin White","CHI","4","WR","34","19","0","187","0","0","0","1","55.9","13.38","5.5","9.84","3.05","","","","","","","","","","","","1","0","9","0","0","0","9","3","0","0","0","","","","","","","","","0","0","38.6","0.2","1.93"
"Amari Cooper","OAK","16","WR","127","83","2","1154","4","5","1","4","65.4","9.91","9.09","13.9","5.4","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","0","2","","","","","","","","","2","3","228.4","0.23","2.72"
"Brandon Coleman","NO","16","WR","38","26","0","281","0","3","0","2","68.4","11.58","7.39","10.81","2.62","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","72.1","0.2","2.77"
"Tony Washington","JAX","2","WR","1","1","0","9","0","0","0","0","100","-1","9","9","10","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.9","0.07","1.9"
"Willie Snead IV","NO","15","WR","96","72","2","895","1","4","0","5","75","7.63","9.32","12.43","5.38","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","2","","","","","","","","","0","0","185.5","0.25","2.58"
"Corey Brown","CAR","16","WR","45","27","0","276","0","1","0","1","60","10.47","6.13","10.22","4.52","","","","","","","","","","","","2","0","6","0","0","0","3","1","0","0","1","","","","","","","","","0","1","61.2","0.1","2.11"
"Albert Wilson","KC","16","WR","50","31","1","279","0","2","0","3","62","7.48","5.58","9","5.29","","","","","","","","","","","","2","1","50","0","1","1","25","13.5","1","0.5","0","","","","","","","","","0","0","81.9","0.18","2.48"
"Allen Hurns","JAX","11","WR","67","35","1","477","0","3","1","7","52.2","10.93","7.12","13.63","5.86","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","100.7","0.16","2.88"
"Quincy Enunwa","NYJ","16","WR","99","58","4","857","1","4","1","12","58.6","9.52","8.66","14.78","6.21","","","","","","","","","","","","1","0","12","0","0","0","12","0","0","0","0","","","","","","","","","0","0","168.9","0.19","2.86"
"Devin Street","IND","5","WR","6","1","0","20","0","0","0","1","16.7","17.83","3.33","20","2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3","0.05","3"
"John Brown","ARZ","15","WR","66","39","0","517","1","2","0","1","59.1","14.62","7.83","13.26","2.85","","","","","","","","","","","","1","0","10","0","0","0","10","2","0","0","0","","","","","","","","","0","1","103.7","0.17","2.59"
"Donte Moncrief","IND","9","WR","54","30","0","307","0","7","0","2","55.6","11.04","5.69","10.23","2.5","","","","","","","","","","","","1","0","-1","0","0","0","-1","2","0","0","0","","","","","","","","","0","0","102.6","0.22","3.31"
"Josh Huff","TB","10","WR","21","16","0","113","0","1","0","1","76.2","3.05","5.38","7.06","7.69","","","","","","","","","","","","4","0","15","0","0","0","3.75","1.5","0","0","0","","","","","","","","","0","0","34.8","0.21","1.74"
"Jarvis Landry","MIA","16","WR","122","94","3","1136","4","4","2","5","77","6.68","9.31","12.09","6.7","","","","","","","","","","","","5","0","17","0","0","0","3.4","2.8","4","0.8","1","","","","","","","","","1","2","233.3","0.26","2.36"
"Cody Latimer","DEN","12","WR","14","8","0","76","0","0","0","0","57.1","13.07","5.43","9.5","2.88","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","15.6","0.07","1.95"
"Paul Richardson Jr.","SEA","15","WR","32","21","0","288","0","1","0","1","65.6","13.44","9","13.71","4.52","","","","","","","","","","","","1","0","5","0","0","0","5","1","0","0","0","","","","","","","","","0","0","56.3","0.17","2.56"
"Marqise Lee","JAX","16","WR","101","63","1","851","2","3","0","6","62.4","11.71","8.43","13.51","5.57","","","","","","","","","","","","6","0","35","0","0","0","5.83","0.83","0","0","0","","","","","","","","","0","0","169.6","0.21","2.46"
"Brandin Cooks","NO","16","WR","113","78","6","1173","3","8","4","4","69","13.28","10.38","15.04","4.71","","","","","","","","","","","","6","0","30","0","0","0","5","3","0","0","1","","","","","","","","","0","0","246.3","0.28","2.93"
"Mike Evans","TB","16","WR","168","96","1","1321","4","12","1","7","57.1","15.48","7.86","13.76","1.96","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","2","2","300.1","0.32","3.13"
"Adam Thielen","MIN","16","WR","88","69","2","967","3","5","1","3","78.4","11.23","10.99","14.01","4.42","","","","","","","","","","","","2","0","15","0","0","0","7.5","8","1","0.5","1","","","","","","","","","0","0","197.2","0.25","2.78"
"Jaron Brown","ARZ","7","WR","24","11","1","187","0","1","1","0","45.8","13.79","7.79","17","5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","35.7","0.19","3.25"
"Cobi Hamilton","PIT","11","WR","28","17","0","234","0","2","0","0","60.7","14.18","8.36","13.76","1.41","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","52.4","0.14","3.08"
"Robert Woods","BUF","13","WR","71","51","0","613","1","1","0","3","71.8","11.28","8.63","12.02","2.49","","","","","","","","","","","","1","0","6","0","0","0","6","0","0","0","0","","","","","","","","","0","0","118.9","0.19","2.29"
"Justin Hunter","BUF","13","WR","23","10","1","189","0","4","0","1","43.5","15.65","8.22","18.9","2.7","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","52.9","0.17","5.29"
"Cordarrelle Patterson","MIN","16","WR","64","52","0","453","0","2","0","1","81.3","4.81","7.08","8.71","6.29","","","","","","","","","","","","7","0","43","0","0","0","6.14","4.71","5","0.71","0","","","","","","","","","0","0","113.6","0.21","1.93"
"Brenton Bersin","CAR","10","WR","6","2","0","17","0","0","0","0","33.3","14.67","2.83","8.5","1","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.7","0.06","1.85"
"Josh Bellamy","CHI","14","WR","38","19","0","282","0","1","0","5","50","15.68","7.42","14.84","2.63","","","","","","","","","","","","4","0","37","0","0","0","9.25","2.5","0","0","0","","","","","","","","","0","0","56.9","0.19","2.47"
"Jermaine Kearse","SEA","16","WR","76","41","0","510","0","1","0","3","53.9","13.08","6.71","12.44","3.37","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","98","0.12","2.39"
"Rod Streater","SF","16","WR","27","18","0","191","0","2","0","2","66.7","8.22","7.07","10.61","4.44","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","49.1","0.2","2.73"
"Marvin Jones Jr.","DET","15","WR","101","55","4","930","2","4","1","7","54.5","14.33","9.21","16.91","4.35","","","","","","","","","","","","1","0","3","0","0","0","3","2","0","0","0","","","","","","","","","0","0","172.3","0.2","3.08"
"Travis Benjamin","SD","14","WR","71","47","6","677","2","4","2","5","66.2","13.27","9.54","14.4","5.32","","","","","","","","","","","","2","0","-3","0","0","0","-1.5","1.5","0","0","3","","","","","","","","","0","0","138.4","0.25","2.82"
"Mohamed Sanu","ATL","15","WR","78","59","1","653","0","4","0","2","75.6","8.33","8.37","11.07","5.07","","","","","","","","","","","","1","0","5","0","0","0","5","2","0","0","1","","","","","","","","","1","1","148.8","0.2","2.48"
"Brian Quick","LA","16","WR","75","41","3","564","0","3","2","5","54.7","12.69","7.52","13.76","4.2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","115.4","0.17","2.81"
"Kendall Wright","TEN","11","WR","41","29","2","416","1","3","1","2","70.7","10.98","10.15","14.34","4.21","","","","","","","","","","","","1","0","15","0","0","0","15","4","0","0","0","","","","","","","","","0","0","90.1","0.29","3"
"Michael Floyd","NE","15","WR","72","37","0","488","1","5","0","5","51.4","15.5","6.78","13.19","1.84","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","1","115.8","0.16","3.13"
"Terrelle Pryor Sr.","CLV","16","WR","132","77","4","1007","3","4","0","6","58.3","14.42","7.63","13.08","2.77","","","","","","","","","","","","8","0","21","0","1","0","2.63","2.75","2","0.25","1","","","","","","","","","1","2","209.8","0.23","2.47"
"Andre Holmes","OAK","16","WR","23","14","0","126","0","3","0","1","60.9","10.26","5.48","9","2.07","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","44.6","0.17","3.19"
"Jeremy Ross","ARZ","3","WR","4","4","0","37","0","1","0","0","100","7.75","9.25","9.25","1.75","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","13.7","0.34","3.42"
"Randall Cobb","GB","13","WR","80","60","1","610","1","4","0","0","75","7.14","7.63","10.17","6.05","","","","","","","","","","","","10","0","33","0","0","0","3.3","2.7","2","0.2","0","","","","","","","","","0","0","148.3","0.22","2.12"
"Torrey Smith","SF","12","WR","45","20","1","267","0","3","1","6","44.4","14.16","5.93","13.35","3.1","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","64.7","0.1","3.24"
"Bryan Walters","JAX","10","WR","31","24","0","231","0","2","0","1","77.4","6.06","7.45","9.63","4.04","","","","","","","","","","","","1","0","4","0","0","0","4","1","0","0","0","","","","","","","","","0","0","59.5","0.19","2.38"
"Victor Cruz","NYG","15","WR","68","39","3","586","0","1","0","5","57.4","12","8.62","15.03","5.03","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","103.6","0.13","2.66"
"Andre Roberts","DET","16","WR","25","14","1","188","0","1","0","1","56","14.72","7.52","13.43","4.29","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","38.8","0.15","2.77"
"Emmanuel Sanders","DEN","16","WR","131","79","2","1032","3","5","1","1","60.3","13.01","7.88","13.06","3.33","","","","","","","","","","","","1","0","4","0","0","0","4","1","0","0","1","","","","","","","","","0","0","212.6","0.25","2.66"
"Brandon LaFell","CIN","16","WR","101","64","4","862","1","6","2","2","63.4","10.26","8.53","13.47","5.42","","","","","","","","","","","","1","0","-2","0","0","0","-2","0","0","0","0","","","","","","","","","0","0","186","0.18","2.86"
"Jordan Norwood","DEN","14","WR","32","21","0","232","0","1","0","1","65.6","7.94","7.25","11.05","3.71","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","50.2","0.11","2.28"
"Julian Edelman","NE","16","WR","146","98","1","1106","2","3","1","12","67.1","9.08","7.58","11.29","4.96","","","","","","","","","","","","12","0","57","0","0","0","4.75","3.17","2","0.17","2","","","","","","","","","1","1","232.3","0.27","2.11"
"Mike Wallace","BLT","16","WR","109","72","5","1017","2","4","2","7","66.1","12.26","9.33","14.13","5.78","","","","","","","","","","","","5","0","31","0","0","0","6.2","2","0","0","1","","","","","","","","","1","1","200.8","0.23","2.61"
"Brandon Tate","BUF","12","WR","11","8","0","117","0","0","0","2","72.7","7.82","10.64","14.63","6.38","","","","","","","","","","","","3","0","48","0","0","0","16","0.67","0","0","0","","","","","","","","","0","0","24.5","0.17","2.23"
"Darrius Heyward-Bey","PIT","9","WR","19","6","1","114","0","2","0","2","31.6","21.63","6","19","3.5","","","","","","","","","","","","1","1","60","0","1","1","60","54","2","2","0","","","","","","","","","0","0","41.4","0.18","5.91"
"Pierre Garcon","WAS","16","WR","110","79","3","1041","1","3","1","1","71.8","10.42","9.46","13.18","4.48","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","201.1","0.25","2.55"
"Eddie Royal","CHI","9","WR","44","33","1","369","1","2","0","1","75","6.86","8.39","11.18","5.88","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","81.9","0.26","2.48"
"Vincent Jackson","TB","5","WR","30","15","0","173","0","0","0","3","50","13.67","5.77","11.53","1.2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","2","32.3","0.1","2.15"
"Anquan Boldin","DET","16","WR","88","67","0","584","0","8","0","5","76.1","6.34","6.64","8.72","3.37","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","173.4","0.21","2.59"
"Andre Johnson","TEN","8","WR","21","9","0","85","0","2","0","1","42.9","12.76","4.05","9.44","1.67","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","29.5","0.14","3.28"
"Troymaine Pope","SEA","4","RB","2","1","0","5","0","0","0","0","50","-1","2.5","5","1","","","","","","","","","","","","12","0","44","0","0","0","3.67","2.58","3","0.25","0","","","","","","","","","0","0","5.9","0.2","0.45"
"Jalen Richard","OAK","16","RB","39","29","0","194","0","2","0","3","74.4","2.67","4.97","6.69","5.59","","","","","","","","","","","","83","1","491","0","1","1","5.92","3.63","21","0.25","0","","","","","","","","","0","0","115.5","0.49","1.03"
"Brandon Burks","NYJ","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","2","0","-4","0","0","0","-2","0","0","0","0","","","","","","","","","0","0","-0.4","-0.1","-0.2"
"D.J. Foster","NE","2","RB","2","1","0","2","0","0","0","1","50","-1","1","2","6","","","","","","","","","","","","7","0","24","0","0","0","3.43","1.57","0","0","0","","","","","","","","","0","0","3.6","0.23","0.45"
"Don Jackson","GB","3","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","10","0","32","0","0","0","3.2","2.2","0","0","0","","","","","","","","","0","0","3.2","0.11","0.32"
"Rob Kelley","WAS","14","RB","17","12","0","82","0","1","0","4","70.6","0.82","4.82","6.83","6.25","","","","","","","","","","","","168","2","704","1","6","0","4.19","2.84","35","0.21","0","","","","","","","","","0","0","132.6","0.39","0.74"
"Byron Marshall","PHI","3","RB","4","3","0","10","0","0","0","0","75","0.5","2.5","3.33","4.67","","","","","","","","","","","","19","0","64","0","0","0","3.37","2.95","2","0.11","0","","","","","","","","","0","0","10.4","0.14","0.47"
"Brandon Wilds","NYJ","4","RB","2","2","0","20","0","0","0","0","100","-2","10","10","12","","","","","","","","","","","","10","0","27","0","0","0","2.7","1.9","0","0","0","","","","","","","","","0","0","6.7","0.18","0.56"
"J.D. McKissic","SEA","1","RB","2","2","0","16","0","0","0","0","100","1.5","8","8","6.5","","","","","","","","","","","","1","0","2","0","0","0","2","2","0","0","0","","","","","","","","","0","0","3.8","0.54","1.27"
"Bralon Addison","CHI","2","RB","1","1","0","11","0","0","0","0","100","4","11","11","7","","","","","","","","","","","","1","0","4","0","0","0","4","8","0","0","0","","","","","","","","","0","0","2.5","0.83","1.25"
"Kenneth Farrow","SD","11","RB","15","13","0","70","0","0","0","1","86.7","-1.33","4.67","5.38","7.08","","","","","","","","","","","","60","0","192","0","0","0","3.2","2.07","2","0.03","2","","","","","","","","","0","0","39.2","0.21","0.54"
"Peyton Barber","TB","10","RB","6","5","0","28","0","0","0","1","83.3","3","4.67","5.6","3","","","","","","","","","","","","55","1","223","0","1","1","4.05","2.27","7","0.13","0","","","","","","","","","0","0","36.1","0.27","0.6"
"Josh Ferguson","IND","12","RB","25","20","0","136","0","0","0","3","80","-0.84","5.44","6.8","8.05","","","","","","","","","","","","15","0","20","0","0","0","1.33","1.47","2","0.13","0","","","","","","","","","0","0","35.6","0.27","1.02"
"Daniel Lasco","NO","5","RB","4","2","0","11","0","0","0","1","50","0","2.75","5.5","6","","","","","","","","","","","","11","0","32","0","0","0","2.91","2.27","0","0","0","","","","","","","","","0","0","6.3","0.29","0.48"
"Dwayne Washington","DET","11","RB","13","10","0","62","0","0","0","2","76.9","-1.15","4.77","6.2","7.4","","","","","","","","","","","","90","0","265","0","1","0","2.94","2.09","4","0.04","0","","","","","","","","","0","0","48.7","0.21","0.49"
"Alex Collins","SEA","10","RB","11","11","0","84","0","0","0","0","100","0","7.64","7.64","7.64","","","","","","","","","","","","31","0","125","0","1","0","4.03","2.61","5","0.16","2","","","","","","","","","0","0","37.9","0.27","0.9"
"Jonathan Williams","BUF","11","RB","2","1","0","0","0","0","0","0","50","0","0","0","3","","","","","","","","","","","","27","0","94","0","1","0","3.48","1.85","5","0.19","2","","","","","","","","","0","0","16.4","0.18","0.59"
"Wendell Smallwood","PHI","13","RB","12","6","0","55","0","0","0","1","50","0.58","4.58","9.17","8.5","","","","","","","","","","","","77","0","312","0","1","0","4.05","2.25","6","0.08","1","","","","","","","","","0","0","48.7","0.3","0.59"
"Jordan Howard","CHI","15","RB","46","29","0","298","0","1","0","8","63","0.48","6.48","10.28","11.14","","","","","","","","","","","","252","2","1313","7","6","0","5.21","2.98","40","0.16","2","","","","","","","","","0","0","232.1","0.35","0.83"
"Paul Perkins","NYG","13","RB","20","15","1","162","0","0","0","1","75","0.55","8.1","10.8","11.93","","","","","","","","","","","","112","0","456","1","0","0","4.07","2.24","10","0.09","1","","","","","","","","","0","0","76.8","0.27","0.6"
"DeAndre Washington","OAK","14","RB","22","17","0","115","0","0","0","1","77.3","0.05","5.23","6.76","7","","","","","","","","","","","","87","0","467","0","2","0","5.37","3.3","9","0.1","1","","","","","","","","","0","0","87.2","0.36","0.84"
"Devontae Booker","DEN","16","RB","37","31","1","265","0","1","1","1","83.8","1.38","7.16","8.55","8.39","","","","","","","","","","","","174","0","612","0","4","0","3.52","2.44","14","0.08","4","","","","","","","","","0","0","148.7","0.3","0.73"
"Kenneth Dixon","BLT","12","RB","40","30","0","162","0","1","0","4","75","-0.05","4.05","5.4","6.2","","","","","","","","","","","","88","0","382","0","2","0","4.34","2.94","26","0.3","1","","","","","","","","","0","0","102.4","0.4","0.87"
"Tyler Ervin","HST","5","RB","5","3","0","18","0","0","0","1","60","8","3.6","6","1.67","","","","","","","","","","","","1","0","3","0","0","0","3","1","0","0","0","","","","","","","","","0","0","5.1","0.2","1.27"
"C.J. Prosise","SEA","6","RB","18","17","1","208","0","0","0","1","94.4","4.89","11.56","12.24","7.29","","","","","","","","","","","","30","1","172","0","1","1","5.73","2.57","6","0.2","0","","","","","","","","","0","0","61","0.41","1.3"
"Kenyan Drake","MIA","16","RB","10","9","0","46","0","0","0","1","90","-2","4.6","5.11","7.67","","","","","","","","","","","","33","1","179","0","2","1","5.42","2.58","5","0.15","0","","","","","","","","","0","0","43.5","0.4","1.04"
"Derrick Henry","TEN","15","RB","14","13","0","137","0","0","0","1","92.9","0.64","9.79","10.54","10.08","","","","","","","","","","","","110","0","490","0","5","0","4.45","2.64","15","0.14","0","","","","","","","","","0","0","105.7","0.39","0.86"
"Ezekiel Elliott","DAL","15","RB","37","32","1","363","0","1","1","1","86.5","-0.22","9.81","11.34","12.25","","","","","","","","","","","","322","3","1631","7","15","2","5.07","2.91","36","0.11","5","","","","","","","","","0","0","327.4","0.46","0.92"
"Bronson Hill","JAX","2","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","2","0","11","0","0","0","5.5","4.5","1","0.5","0","","","","","","","","","0","0","1.1","0.18","0.55"
"Mack Brown","WAS","2","RB","1","1","0","-2","0","0","0","0","100","-3","-2","-2","1","","","","","","","","","","","","8","1","82","0","1","1","10.25","1.75","0","0","0","","","","","","","","","0","0","15","0.88","1.67"
"Rod Smith","DAL","2","RB","1","1","0","4","0","0","0","0","100","-3","4","4","7","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.4","0.28","1.4"
